Date,Service Category,Marketing Channel,Season,Customer Type,Ad Spend,Conversions,Daily Revenue,Year,Month,Day,DayOfWeek,ROI,Profit,Conversion Rate
2024-08-19,Cupcake,Local Magazine,Winter,New,57.21,4,165.09,2024,8,19,0,1.8856843209229155,107.88,0.06991784653032687
2024-11-03,Cupcake,Local Magazine,Fall,New,112.56,8,244.58,2024,11,3,6,1.1728855721393034,132.02,0.0710732054015636
2025-03-07,Cupcake,Local Magazine,Fall,Returning,57.6,1,13.33,2025,3,7,4,-0.7685763888888889,-44.27,0.017361111111111112
2025-03-08,Bread,Google Maps,Fall,New,139.89,9,180.59,2025,3,8,5,0.2909428836943314,40.70000000000002,0.06433626420759168
2024-06-09,Cookie,Local Magazine,Summer,Returning,114.21,6,241.29,2024,6,9,6,1.1126871552403468,127.08,0.052534804307853955
2024-08-24,Cookie,Google Maps,Winter,New,44.91,2,88.96,2024,8,24,5,0.980850590069027,44.05,0.04453351146737921
2025-03-18,Cookie,Local Magazine,Fall,New,50.15,3,133.5,2025,3,18,1,1.662013958125623,83.35,0.05982053838484547
2025-01-24,Cake,In-store Promo,Spring,Returning,137.27,9,261.79,2025,1,24,4,0.9071173599475486,124.52000000000001,0.06556421650761272
2024-09-21,Cake,Instagram,Spring,New,147.2,7,75.4,2024,9,21,5,-0.4877717391304347,-71.79999999999998,0.04755434782608696
2024-07-14,Cupcake,Local Magazine,Fall,New,112.55,5,130.33,2024,7,14,6,0.15797423367392285,17.780000000000015,0.044424700133274105
2024-10-01,Bread,In-store Promo,Summer,New,40.0,5,205.65,2024,10,1,1,4.14125,165.65,0.125
2024-09-18,Cupcake,Instagram,Spring,New,148.0,7,80.53,2024,9,18,2,-0.45587837837837836,-67.47,0.0472972972972973
2024-08-29,Bread,Google Maps,Winter,New,181.13,5,102.97,2024,8,29,3,-0.4315132777563076,-78.16,0.02760448296803401
2025-01-18,Cupcake,Google Maps,Spring,New,96.1,4,181.53,2025,1,18,5,0.8889698231009366,85.43,0.04162330905306972
2025-02-21,Bread,Google Maps,Summer,Returning,30.9,4,129.98,2025,2,21,4,3.2064724919093845,99.07999999999998,0.12944983818770228
2024-06-13,Bread,Local Magazine,Summer,Returning,172.99,4,138.06,2024,6,13,3,-0.20191918608012027,-34.93000000000001,0.023122723856870336
2024-06-08,Bread,In-store Promo,Summer,New,71.89,9,412.6,2024,6,8,5,4.739323967172069,340.71000000000004,0.12519126443177075
2025-03-16,Cake,Local Magazine,Fall,Returning,26.3,9,113.37,2025,3,16,6,3.3106463878327,87.07000000000001,0.34220532319391633
2024-05-26,Bread,Instagram,Spring,New,13.93,5,219.16,2024,5,26,6,14.732950466618808,205.23,0.3589375448671931
2025-01-08,Bread,Instagram,Spring,Returning,68.03,2,68.16,2025,1,8,2,0.0019109216522121923,0.12999999999999545,0.029398794649419375
2025-02-07,Bread,Google Maps,Summer,Returning,98.11,6,62.9,2025,2,7,4,-0.35888288655590667,-35.21,0.06115584547956376
2025-03-23,Cookie,Instagram,Fall,Returning,125.88,1,11.28,2025,3,23,6,-0.9103908484270734,-114.6,0.00794407372100413
2024-11-16,Cake,Instagram,Fall,New,78.31,9,185.0,2024,11,16,5,1.3624058230111096,106.69,0.11492785084918912
2024-05-04,Bread,Local Magazine,Spring,Returning,54.81,8,290.91,2024,5,4,5,4.307608100711549,236.10000000000002,0.1459587666484218
2025-04-05,Bread,Google Maps,Winter,New,161.9,9,233.21,2025,4,5,5,0.4404570722668314,71.31,0.055589870290302656
2024-12-28,Cupcake,Instagram,Winter,Returning,192.07,10,422.2,2024,12,28,5,1.198156921955537,230.13,0.05206435153850159
2024-08-04,Bread,Google Maps,Winter,Returning,105.48,9,432.31,2024,8,4,6,3.0985020857034504,326.83,0.08532423208191126
2024-11-21,Cake,Instagram,Fall,Returning,122.96,2,52.62,2024,11,21,3,-0.5720559531554977,-70.34,0.016265452179570594
2024-10-27,Cupcake,Google Maps,Summer,New,188.73,10,101.5,2024,10,27,6,-0.46219466963386846,-87.22999999999999,0.05298574683410163
2024-11-28,Bread,Local Magazine,Fall,New,69.06,8,190.82,2024,11,28,3,1.7631045467709237,121.75999999999999,0.11584129742253113
2024-11-27,Bread,Google Maps,Fall,Returning,19.51,8,390.77,2024,11,27,2,19.02921578677601,371.26,0.4100461301896463
2024-09-20,Bread,Local Magazine,Spring,New,166.22,6,122.36,2024,9,20,4,-0.2638671639995187,-43.86,0.03609673926122007
2025-04-15,Cupcake,Local Magazine,Winter,Returning,174.63,4,68.96,2025,4,15,1,-0.6051079425070148,-105.67,0.022905571780335567
2025-04-20,Bread,Instagram,Winter,New,197.33,4,100.57,2025,4,20,6,-0.4903461207114986,-96.76000000000002,0.02027061267926823
2024-12-29,Bread,Google Maps,Winter,New,185.17,3,57.72,2024,12,29,6,-0.688286439488038,-127.44999999999999,0.016201328508937733
2024-10-31,Cake,Instagram,Summer,New,189.54,6,266.9,2024,10,31,3,0.4081460377756673,77.35999999999999,0.03165558721114277
2024-10-23,Cake,In-store Promo,Summer,Returning,82.35,3,92.76,2024,10,23,2,0.12641165755919867,10.41000000000001,0.03642987249544627
2024-08-09,Cupcake,In-store Promo,Winter,Returning,94.02,6,57.16,2024,8,9,4,-0.3920442459051266,-36.86,0.06381620931716657
2025-03-07,Cookie,Google Maps,Fall,New,168.51,10,320.29,2025,3,7,4,0.9007180582754735,151.78000000000003,0.05934365913002196
2024-07-17,Cake,Instagram,Fall,Returning,113.99,9,266.85,2024,7,17,2,1.340994824107378,152.86,0.07895429423633653
2024-08-09,Bread,In-store Promo,Winter,Returning,198.13,2,52.21,2024,8,9,4,-0.7364861454600514,-145.92,0.010094382476152021
2024-05-31,Cookie,In-store Promo,Spring,New,196.72,1,44.45,2024,5,31,4,-0.7740443269621796,-152.26999999999998,0.005083367222448149
2025-04-13,Bread,In-store Promo,Winter,Returning,13.24,3,113.58,2025,4,13,6,7.578549848942599,100.34,0.22658610271903323
2024-10-16,Cookie,Local Magazine,Summer,New,197.01,1,10.58,2024,10,16,2,-0.9462971422770418,-186.42999999999998,0.005075884472869397
2024-07-22,Cupcake,Instagram,Fall,Returning,66.32,7,268.99,2024,7,22,0,3.0559408926417375,202.67000000000002,0.10554885404101327
2025-03-16,Cake,Instagram,Fall,Returning,100.7,2,44.76,2025,3,16,6,-0.555511420059583,-55.940000000000005,0.019860973187686197
2024-08-16,Cupcake,Instagram,Winter,New,113.48,2,85.84,2024,8,16,4,-0.24356714839619314,-27.64,0.017624250969333802
2025-02-22,Cookie,Google Maps,Summer,New,67.09,2,83.87,2025,2,22,5,0.2501117901326576,16.78,0.029810702042033087
2024-12-25,Cake,Instagram,Winter,Returning,19.88,5,123.65,2024,12,25,2,5.219818913480886,103.77000000000001,0.25150905432595577
2024-05-09,Cake,Instagram,Spring,New,112.44,6,118.78,2024,5,9,3,0.05638562789043048,6.340000000000003,0.05336179295624333
2024-10-26,Cupcake,In-store Promo,Summer,Returning,175.05,2,47.04,2024,10,26,5,-0.7312767780634105,-128.01000000000002,0.011425307055127105
2024-12-26,Cupcake,Instagram,Winter,New,120.38,1,17.42,2024,12,26,3,-0.855291576673866,-102.96,0.00830702774547267
2024-09-02,Cake,Google Maps,Spring,New,57.95,7,98.98,2024,9,2,0,0.7080241587575496,41.03,0.12079378774805867
2025-02-13,Cookie,In-store Promo,Summer,Returning,53.93,8,76.7,2025,2,13,3,0.4222139810865938,22.770000000000003,0.1483404413128129
2024-11-14,Cookie,Instagram,Fall,New,197.86,2,48.17,2024,11,14,3,-0.7565450318406953,-149.69,0.010108157282927322
2025-01-12,Cookie,In-store Promo,Spring,New,26.58,2,36.1,2025,1,12,6,0.35816403310759987,9.520000000000003,0.07524454477050414
2024-07-14,Bread,Local Magazine,Fall,Returning,197.82,3,39.78,2024,7,14,6,-0.7989080982711556,-158.04,0.015165301789505611
2024-11-25,Cupcake,Google Maps,Fall,New,22.65,8,205.8,2024,11,25,0,8.08609271523179,183.15,0.35320088300220753
2024-11-21,Bread,Local Magazine,Fall,Returning,54.87,4,106.44,2024,11,21,3,0.9398578458173866,51.57,0.07289958082741024
2025-01-30,Cookie,Instagram,Spring,New,164.62,5,54.31,2025,1,30,3,-0.6700886891021747,-110.31,0.03037298019681691
2025-04-25,Cake,Local Magazine,Winter,Returning,149.83,8,107.1,2025,4,25,4,-0.28518988186611505,-42.73000000000002,0.053393846359207096
2025-02-02,Bread,Instagram,Summer,New,83.27,7,58.34,2025,2,2,6,-0.29938753452623984,-24.929999999999993,0.08406388855530203
2025-01-22,Cake,Instagram,Spring,New,173.35,6,183.94,2025,1,22,2,0.06109027978079033,10.590000000000003,0.034612056533025674
2024-10-03,Bread,Local Magazine,Summer,Returning,162.38,10,148.24,2024,10,3,3,-0.08707968961694781,-14.139999999999986,0.0615839389087326
2024-09-06,Cupcake,Instagram,Spring,Returning,176.15,8,246.7,2024,9,6,4,0.4005109281862048,70.54999999999998,0.04541583877377235
2024-07-19,Cupcake,Google Maps,Fall,New,76.51,1,12.13,2024,7,19,4,-0.8414586328584499,-64.38000000000001,0.013070186903672721
2024-11-11,Cookie,In-store Promo,Fall,Returning,47.18,10,293.29,2024,11,11,0,5.216405256464604,246.11,0.21195421788893598
2025-02-28,Bread,In-store Promo,Summer,Returning,14.62,5,189.75,2025,2,28,4,11.978796169630643,175.13,0.34199726402188785
2025-03-23,Cupcake,Google Maps,Fall,New,169.17,8,260.63,2025,3,23,6,0.5406395933085063,91.46000000000001,0.047289708577170894
2025-03-12,Cupcake,Local Magazine,Fall,New,73.79,4,102.67,2025,3,12,2,0.3913809459276324,28.879999999999995,0.05420788724759452
2024-12-02,Cake,Instagram,Winter,New,96.92,5,198.3,2024,12,2,0,1.0460173338836154,101.38000000000001,0.051588939331407346
2024-10-02,Cookie,Google Maps,Summer,New,128.05,8,222.35,2024,10,2,2,0.7364310816087464,94.29999999999998,0.06247559547051932
2025-03-07,Cookie,Local Magazine,Fall,Returning,15.93,4,53.24,2025,3,7,4,2.342121782799749,37.31,0.25109855618330196
2024-11-21,Cake,In-store Promo,Fall,Returning,147.71,8,64.75,2024,11,21,3,-0.5616410534154763,-82.96000000000001,0.0541601787285898
2024-09-28,Cupcake,Local Magazine,Spring,New,125.84,8,105.82,2024,9,28,5,-0.15909090909090917,-20.02000000000001,0.06357279084551812
2024-09-27,Cake,Local Magazine,Spring,New,171.21,6,124.07,2024,9,27,4,-0.2753343846737925,-47.140000000000015,0.035044681969511125
2025-02-08,Cupcake,Local Magazine,Summer,Returning,192.95,7,198.31,2025,2,8,5,0.027779217413837855,5.360000000000014,0.036278828712101585
2024-12-27,Cupcake,In-store Promo,Winter,New,69.44,9,431.81,2024,12,27,4,5.21846198156682,362.37,0.12960829493087558
2025-02-03,Cake,Google Maps,Summer,Returning,114.33,4,43.27,2025,2,3,0,-0.6215341555147381,-71.06,0.034986442753433045
2024-05-06,Bread,Local Magazine,Spring,New,63.47,2,60.59,2024,5,6,0,-0.045375768079407526,-2.8799999999999955,0.03151095005514416
2024-07-23,Cookie,Instagram,Fall,New,33.01,4,120.92,2024,7,23,1,2.6631323841260226,87.91,0.12117540139351712
2024-09-13,Cake,Instagram,Spring,Returning,181.15,9,189.08,2024,9,13,4,0.04377587634557001,7.930000000000007,0.0496825834943417
2024-06-08,Cake,In-store Promo,Summer,Returning,88.55,4,44.97,2024,6,8,5,-0.49215132693393565,-43.58,0.04517221908526257
2024-05-28,Bread,Instagram,Spring,Returning,181.02,2,81.92,2024,5,28,1,-0.5474533200751298,-99.10000000000001,0.011048502927853275
2024-09-15,Cake,In-store Promo,Spring,New,22.14,8,287.19,2024,9,15,6,11.971544715447155,265.05,0.36133694670280037
2025-03-15,Bread,Local Magazine,Fall,New,29.17,7,240.39,2025,3,15,5,7.24100102845389,211.21999999999997,0.23997257456290708
2025-02-11,Bread,Google Maps,Summer,Returning,157.91,8,71.97,2025,2,11,1,-0.5442340573744539,-85.94,0.05066176936229498
2024-09-12,Cupcake,Instagram,Spring,New,158.57,9,259.81,2024,9,12,3,0.6384562023081289,101.24000000000001,0.05675726808349625
2024-10-15,Cupcake,In-store Promo,Summer,New,62.91,10,155.87,2024,10,15,1,1.4776665077094264,92.96000000000001,0.1589572405023049
2024-11-29,Bread,Instagram,Fall,Returning,141.68,4,161.89,2024,11,29,4,0.14264539808018054,20.20999999999998,0.0282326369282891
2024-05-11,Cookie,Local Magazine,Spring,New,175.89,7,170.98,2024,5,11,5,-0.027915174256637653,-4.909999999999997,0.03979760077321053
2024-07-27,Cupcake,Google Maps,Fall,New,96.96,10,344.29,2024,7,27,5,2.550845709570958,247.33000000000004,0.10313531353135315
2024-12-20,Bread,Instagram,Winter,Returning,163.56,8,46.73,2024,12,20,4,-0.7142944485204207,-116.83000000000001,0.048911714355588165
2025-01-22,Cupcake,In-store Promo,Spring,New,116.94,6,239.47,2025,1,22,2,1.0478022917735592,122.53,0.051308363263211906
2024-09-14,Bread,Local Magazine,Spring,Returning,71.1,8,217.97,2024,9,14,5,2.065682137834037,146.87,0.11251758087201126
2024-09-12,Cake,Instagram,Spring,Returning,40.42,7,98.39,2024,9,12,3,1.4341909945571498,57.97,0.17318159327065807
2025-02-07,Cake,Instagram,Summer,Returning,91.92,7,124.92,2025,2,7,4,0.35900783289817234,33.0,0.07615317667536989
2024-12-19,Cookie,Instagram,Winter,Returning,39.72,3,69.67,2024,12,19,3,0.7540281973816718,29.950000000000003,0.0755287009063444
2025-01-28,Cookie,Instagram,Spring,New,29.5,5,139.77,2025,1,28,1,3.7379661016949157,110.27000000000001,0.1694915254237288
2024-05-14,Cookie,Google Maps,Spring,Returning,110.63,4,24.41,2024,5,14,1,-0.779354605441562,-86.22,0.036156557895688335
2024-05-12,Cookie,Instagram,Spring,New,119.7,1,14.42,2024,5,12,6,-0.87953216374269,-105.28,0.00835421888053467
2024-07-03,Cake,Local Magazine,Fall,Returning,32.37,5,35.95,2024,7,3,2,0.11059623107815897,3.5800000000000054,0.15446400988569664
2025-04-19,Bread,Local Magazine,Winter,New,177.04,4,174.37,2025,4,19,5,-0.0150813375508359,-2.6699999999999875,0.022593764121102578
2025-02-02,Cake,Google Maps,Summer,New,158.17,7,170.02,2025,2,2,6,0.07491939052917762,11.850000000000023,0.04425618005942973
2024-12-28,Bread,Google Maps,Winter,Returning,165.97,10,75.56,2024,12,28,5,-0.5447370006627703,-90.41,0.060251852744471895
2024-09-23,Bread,Local Magazine,Spring,Returning,29.21,2,69.49,2024,9,23,0,1.3789798014378636,40.279999999999994,0.06846970215679561
2025-02-22,Cake,In-store Promo,Summer,New,185.27,7,49.7,2025,2,22,5,-0.7317428617693096,-135.57,0.03778269552544934
2025-02-05,Cupcake,In-store Promo,Summer,New,154.36,6,163.49,2025,2,5,2,0.05914744752526558,9.129999999999995,0.03887017362010883
2024-10-06,Cupcake,Google Maps,Summer,Returning,195.8,3,116.06,2024,10,6,6,-0.40725229826353426,-79.74000000000001,0.015321756894790602
2024-09-02,Cookie,Local Magazine,Spring,Returning,181.26,8,92.38,2024,9,2,0,-0.49034536025598585,-88.88,0.044135495972635996
2024-05-09,Cupcake,Local Magazine,Spring,Returning,29.88,3,95.38,2024,5,9,3,2.1921017402945115,65.5,0.10040160642570281
2024-05-10,Cookie,Local Magazine,Spring,New,173.69,9,164.5,2024,5,10,4,-0.05291035753353675,-9.189999999999998,0.05181645460302838
2024-05-16,Cake,In-store Promo,Spring,New,151.39,1,12.62,2024,5,16,3,-0.9166391439328885,-138.76999999999998,0.006605456106744172
2024-11-03,Cookie,Google Maps,Fall,New,104.61,10,492.57,2024,11,3,6,3.7086320619443645,387.96,0.09559315553006405
2025-04-01,Bread,Instagram,Winter,New,197.98,3,108.53,2025,4,1,1,-0.4518133144762097,-89.44999999999999,0.015153045762198203
2024-09-11,Bread,Local Magazine,Spring,Returning,98.05,3,80.67,2024,9,11,2,-0.17725650178480362,-17.379999999999995,0.030596634370219276
2025-03-07,Bread,In-store Promo,Fall,Returning,154.55,1,18.15,2025,3,7,4,-0.8825622775800711,-136.4,0.006470397929472662
2024-12-18,Cupcake,Google Maps,Winter,Returning,198.31,10,199.18,2024,12,18,2,0.004387070747819094,0.8700000000000045,0.0504261005496445
2024-11-25,Cupcake,In-store Promo,Fall,Returning,176.13,5,229.45,2024,11,25,0,0.3027309373758019,53.31999999999999,0.02838812240958383
2024-09-19,Cupcake,Instagram,Spring,Returning,135.5,8,329.79,2024,9,19,3,1.4338745387453875,194.29000000000002,0.05904059040590406
2025-02-01,Cupcake,Local Magazine,Summer,Returning,29.89,8,369.91,2025,2,1,5,11.375710940113752,340.02000000000004,0.26764804282368687
2024-06-17,Bread,Google Maps,Summer,Returning,143.3,2,97.06,2024,6,17,0,-0.3226796929518493,-46.24000000000001,0.013956734124214932
2025-01-04,Cookie,Local Magazine,Spring,Returning,154.33,2,52.64,2025,1,4,5,-0.6589127194971814,-101.69000000000001,0.012959243180198275
2024-07-10,Bread,Instagram,Fall,New,132.7,3,85.57,2024,7,10,2,-0.3551620195930671,-47.129999999999995,0.02260738507912585
2025-04-06,Cookie,Local Magazine,Winter,Returning,109.45,4,25.59,2025,4,6,6,-0.7661946094106898,-83.86,0.03654636820465966
2024-12-03,Cupcake,Instagram,Winter,Returning,70.56,6,201.75,2024,12,3,1,1.859268707482993,131.19,0.08503401360544217
2024-11-07,Cookie,In-store Promo,Fall,Returning,80.72,10,138.58,2024,11,7,3,0.7167988107036671,57.860000000000014,0.12388503468780972
2024-12-21,Cake,In-store Promo,Winter,Returning,149.51,3,111.82,2024,12,21,5,-0.25209016119323124,-37.69,0.020065547455019733
2024-10-27,Bread,In-store Promo,Summer,Returning,154.47,1,5.09,2024,10,27,6,-0.9670486178545996,-149.38,0.006473748948015796
2025-03-31,Cupcake,Local Magazine,Fall,Returning,107.79,5,63.62,2025,3,31,0,-0.40977827256702853,-44.17000000000001,0.04638649225345579
2024-06-29,Cake,Local Magazine,Summer,New,191.18,6,105.07,2024,6,29,5,-0.4504132231404959,-86.11000000000001,0.03138403598702793
2024-08-08,Cookie,Instagram,Winter,New,180.05,5,226.82,2024,8,8,3,0.25976117745070804,46.76999999999998,0.027770063871146902
2024-12-13,Cake,In-store Promo,Winter,Returning,156.75,7,137.17,2024,12,13,4,-0.12491228070175446,-19.580000000000013,0.044657097288676235
2024-11-04,Cupcake,Google Maps,Fall,New,46.92,7,68.65,2024,11,4,0,0.46312872975277075,21.730000000000004,0.14919011082693948
2024-07-10,Cookie,Local Magazine,Fall,New,129.11,6,247.21,2024,7,10,2,0.9147238788629849,118.1,0.04647200061962667
2024-07-09,Bread,Local Magazine,Fall,Returning,15.85,5,48.44,2024,7,9,1,2.0561514195583594,32.589999999999996,0.31545741324921134
2025-01-09,Cake,Local Magazine,Spring,New,158.88,10,477.66,2025,1,9,3,2.0064199395770395,318.78000000000003,0.06294058408862034
2024-11-11,Cupcake,In-store Promo,Fall,New,141.8,5,195.54,2024,11,11,0,0.37898448519040884,53.73999999999998,0.03526093088857545
2024-09-03,Cookie,Instagram,Spring,New,96.18,5,80.53,2024,9,3,1,-0.16271574131836145,-15.650000000000006,0.05198585984612185
2025-04-15,Cake,Local Magazine,Winter,New,169.38,7,120.15,2025,4,15,1,-0.29064824654622734,-49.22999999999999,0.04132719329318692
2024-10-09,Cupcake,Google Maps,Summer,Returning,138.11,5,105.85,2024,10,9,2,-0.23358192744913486,-32.26000000000002,0.0362030265730215
2024-05-17,Cupcake,Instagram,Spring,Returning,14.13,2,93.54,2024,5,17,4,5.61995753715499,79.41000000000001,0.14154281670205238
2024-05-04,Bread,In-store Promo,Spring,Returning,166.28,5,146.96,2024,5,4,5,-0.11618955977868652,-19.319999999999993,0.03006976184748617
2024-08-17,Cookie,Local Magazine,Winter,New,44.7,8,329.73,2024,8,17,5,6.376510067114094,285.03000000000003,0.17897091722595077
2024-06-20,Bread,Google Maps,Summer,Returning,148.15,10,117.19,2024,6,20,3,-0.20897738778265276,-30.960000000000008,0.06749915626054674
2024-09-09,Cookie,Google Maps,Spring,Returning,133.81,10,109.14,2024,9,9,0,-0.18436589193632763,-24.67,0.0747328301322771
2025-02-24,Cake,Google Maps,Summer,New,151.6,3,130.22,2025,2,24,0,-0.14102902374670181,-21.379999999999995,0.01978891820580475
2024-06-30,Bread,Local Magazine,Summer,Returning,135.59,7,287.07,2024,6,30,6,1.1171915332989157,151.48,0.05162622612287042
2025-02-26,Bread,Local Magazine,Summer,New,40.56,9,152.94,2025,2,26,2,2.770710059171597,112.38,0.22189349112426035
2025-02-21,Cookie,Local Magazine,Summer,Returning,117.03,3,94.91,2025,2,21,4,-0.18901136460736567,-22.120000000000005,0.02563445270443476
2024-07-15,Cake,In-store Promo,Fall,Returning,144.08,4,86.1,2024,7,15,0,-0.4024153248195448,-57.98000000000002,0.027762354247640196
2024-10-02,Cake,In-store Promo,Summer,New,157.44,9,268.17,2024,10,2,2,0.703315548780488,110.73000000000002,0.057164634146341466
2024-12-29,Bread,Local Magazine,Winter,New,194.9,2,58.04,2024,12,29,6,-0.7022062596203181,-136.86,0.01026167265264238
2024-08-22,Cake,Instagram,Winter,New,36.83,8,210.97,2024,8,22,3,4.728210697800706,174.14,0.21721422753190334
2024-06-07,Cookie,In-store Promo,Summer,Returning,148.19,1,23.11,2024,6,7,4,-0.8440515554355894,-125.08,0.00674809366354005
2024-07-03,Bread,Google Maps,Fall,New,76.53,7,257.48,2024,7,3,2,2.364432248791324,180.95000000000002,0.09146739840585391
2025-02-17,Cookie,Instagram,Summer,New,168.42,4,89.78,2025,2,17,0,-0.4669279182994893,-78.63999999999999,0.02375014843842774
2024-10-20,Bread,Google Maps,Summer,Returning,82.99,9,54.01,2024,10,20,6,-0.34919869863839015,-28.979999999999997,0.10844680081937584
2024-09-09,Cookie,Local Magazine,Spring,New,16.96,2,99.49,2024,9,9,0,4.866155660377358,82.53,0.11792452830188678
2025-01-10,Cookie,Local Magazine,Spring,New,110.0,8,363.33,2025,1,10,4,2.303,253.32999999999998,0.07272727272727272
2024-08-05,Cupcake,In-store Promo,Winter,Returning,74.43,1,6.25,2024,8,5,0,-0.9160284831385194,-68.18,0.013435442697836893
